Date,BRTI,EICH,HDBK,HLL,LART,RELI,SUN,TISC,TITN
2020-12-01,0.10028369730157682,-0.0014794942102459574,-0.0031587442947790256,0.12028811299137931,0.14717648319462784,0.028767451683238354,0.15772500732922912,0.11465188777277446,0.1513003232441963
2021-01-01,0.08612660150706564,0.0843178316014066,-0.031896924773510915,-0.054897522947315536,0.03658441659531397,-0.07221562600561482,-0.010382375284882173,-0.06619018023617151,-0.09370513352263676
2021-02-01,0.0048767022451232656,-0.08953102794883949,0.10350098050524847,-0.058241534067727474,0.08076143275512493,0.13239884704165705,0.014329580348004134,0.18985024958402663,-0.009434626487361708
2021-03-01,-0.07010347037817044,0.04216361162250859,-0.026564745851300087,0.1404555493292019,-0.01635574083724156,-0.039648926394947215,0.00538176925664291,0.13522584253950498,0.10743478569905451
2021-04-01,0.03759576186068503,-0.07000902475085913,-0.0544585688014283,-0.0319754238477864,-0.0552938101729874,-0.00430015286988461,0.09476413516226168,0.2737127371273713,-0.04261737428195489
2021-05-01,-0.0034544281213226835,0.10509363450539921,0.07331061896649627,-0.005822335588333227,0.09493580972462112,0.08312715383935676,0.021162808465123195,0.08868471953578316,0.07012368853283268
2021-06-01,-0.01729392046320266,-0.0018683556601835072,-0.01183799798952423,0.056088760366745705,0.022377765637803915,-0.022975260549448318,0.010698787969474877,0.03633294838766998,0.08535630383711834
2021-07-01,0.0684936816807502,-0.05274881605301096,-0.047705095771593764,-0.05583993499898432,0.06724687243265626,-0.035706457639678946,0.14582870678806725,0.22947025544316824,-0.010360750360750348
2021-08-01,0.18231452929439507,0.05888746171326953,0.1086372900414645,0.1674877907101826,0.044178114341145935,0.10949473957656841,0.025970669939918478,0.011085546956703718,0.12076054941529835
2021-09-01,0.05598257160829068,0.041410842586544705,0.008570631640337778,-0.008189289794715005,0.018388434705473244,0.11562475610707867,0.030476670234871994,-0.11122603778789153,0.12502601998334728
2021-10-01,-0.004285921836408413,-0.10945451938929096,-0.00759270898805775,-0.11423666334705773,0.037407599227835764,0.006750848228339601,-0.028414298808432603,0.021025680813096415,0.1025510558086824
2021-11-01,0.06259575399430939,-0.04601980038634912,-0.05641831125072849,-0.03159007576583894,-0.0010779041005741785,-0.05159474671669784,-0.05207547169811322,-0.18601823708206677,-0.0033773153489543573
2021-12-01,-0.06103673189152081,0.09342108038558083,-0.009477527788218754,0.018381015092966413,0.07431365644771071,-0.015487049858958879,0.1222133757961783,0.037528005974607925,0.06183961271311311
2022-01-01,0.06653992395437269,0.0206798101778618,0.004269102539777192,-0.03660896975059447,0.007015113949345286,0.007795566387899022,-0.013243466950455307,-0.02321396436926393,-0.06426419283222329
2022-02-01,-0.05868641162758803,-0.02105462105462097,-0.04001295529075177,-0.044702900566513604,-0.04842248936952076,-0.01133521022753492,0.011264230077890902,0.12444731024318334,0.07890946066178017
2022-03-01,0.09970866715222138,-0.051220171441810236,0.03091261808367074,-0.056834096760327024,-0.027026579722617572,0.11663103251888307,0.08395544495793339,0.07086098140411234,-0.004083956725766225
2022-04-01,-0.02112722696867353,0.07048816718556039,-0.05832140178632306,0.0908881516076705,-0.041464673096440974,0.05902223262736306,0.01519540858157975,-0.02761627906976749,-0.030735563748201078
2022-05-01,-0.05250338294993229,0.05717870245404599,0.0031422861942134173,0.05297867465711903,-0.023519112236326856,-0.05648281198187244,-0.0732784149033543,-0.16945952324758085,-0.09852737775608167
2022-06-01,-0.021779491573836074,0.004890766879438901,-0.02947672320461925,-0.052122086078023155,-0.05817855801499894,-0.014058106841611906,-0.034859400418312814,-0.17864923747276684,-0.12398465703971118
2022-07-01,-0.010219724067450198,0.10703741478340212,0.06394181428762669,0.1823742545290874,0.1603097624040033,-0.03321055133079853,0.1355646520587528,0.24091800253719287,0.21161622665808122
2022-08-01,0.07176045431078992,0.08576185165430195,0.036193591679248405,0.008511804609165008,0.06329892792603031,0.05120664378330475,-0.05317005937234953,0.006505576208178487,0.10739567611232759
2022-09-01,0.10088081475364707,0.09314477112020847,-0.04357739372107783,0.013762125844562823,-0.03890687478169297,-0.09863542223409949,0.062258552152735014,-0.08310249307479223,0.0008830361084981586
2022-10-01,0.0401300162520315,0.04871173330428147,0.053010960488637515,-0.05405546288573826,0.09493149050196914,0.07227631956862135,0.07194434195962685,0.0226586102719033,0.059283837434550124
2022-11-01,0.020132211538461453,-0.09504083938240981,0.07466945304022832,0.052397484039077735,0.02557776621832497,0.0712841515889886,0.028665552168354758,0.060068931560807615,-0.0392902408111534
2022-12-01,-0.05025036818851247,-0.07368345530205189,0.012240878551038836,-0.04593260276021993,0.005279734129399527,-0.0674199896760872,-0.04268438411165809,0.04644681839294007,-0.020919713531850737
2023-01-01,-0.04441136335442264,0.011029354813724801,-0.01513453605073578,0.0061311934266081725,0.018504548053682734,-0.07590918918918921,0.033053724785300664,0.062583222370173,-0.08483156881616938
2023-02-01,-0.036414384006231315,-0.048247966047160085,-0.002438231469440888,-0.0450569445905562,-0.007180532359573832,-0.013299266247379538,-0.07530207829869495,-0.13157894736842102,-0.0018299223860505087
2023-03-01,0.0090939710340181,-0.05056505360765007,0.006229553402439247,0.04051997437665489,0.02610245200532213,0.0036613011847062005,0.027702278904453204,0.005291005291005346,0.059887053270397894
2023-04-01,0.06715620827770352,0.11945334621971271,0.048493983407658536,-0.04025174496117934,0.0925055457016759,0.03837902715167307,0.004628216865018686,0.03301435406698561,0.050479144299972134
2023-05-01,0.06330539221819098,0.11234134076519942,-0.04547884663363877,0.08556311413454254,-0.06714058022618985,0.020405191401059453,-0.01245380448539457,-0.019916628068550324,0.0686640043908624
2023-06-01,0.03394517002000241,-0.025013957161726053,0.05620900389579697,0.0039744521014539735,0.12236616697490321,0.03252880944735814,0.07817706464346119,0.05860113421550106,0.07948286549189776
2023-07-01,0.012688477951635857,-0.05994245970782941,-0.02950777171543395,-0.043819563416344076,0.08313427639090198,0.10106856249406104,0.08729554963864605,0.09955357142857157,-0.014306104703624034
2023-08-01,-0.037644679177435636,-0.008587134155400467,-0.048303078137332256,-0.021771006492488088,0.010234289729826651,-0.05580442952072373,-0.027811789400035147,-0.002030044660982555,0.033421547577437094
2023-09-01,0.08173750583839334,0.03307258886291442,-0.02872016025109403,-0.015746800742251876,0.11871461871461886,-0.025758205234732046,0.04232637639438663,0.04882017900732305,0.014285944370178383
2023-10-01,-0.012953367875647714,-0.04392288835057068,-0.032630113233323765,0.007463902077513795,-0.03125465098973057,-0.024349680170575705,-0.06045829197773289,-0.07874321179208688,0.012973196138211351
2023-11-01,0.10968941382327224,0.18247333525511666,0.05574264685912933,0.024776185760766234,0.0615045833973471,0.03913632588836924,0.12607936799559072,0.07705263157894748,0.09435204489520799
2023-12-01,0.01724647679116975,0.0632810695681183,0.09650533139542361,0.046516397483681526,0.1340537758909044,0.08727875361733628,0.02740955255536992,0.09147771696637985,0.05295651177447991
2024-01-01,0.1341794225925208,-0.07292144322432725,-0.14432844574780057,-0.06847089949083995,-0.013116846284741968,0.10380124877173169,0.1262455833895748,-0.02614613180515768,0.006012869172482338
2024-02-01,-0.04044588707610841,-0.012742915901961527,-0.04044087407123076,-0.027907804718191098,-0.000632229326819389,0.023951550156662726,0.11244668476153552,0.03604266274365586,-0.019783370069370254
2024-03-01,0.09369297191436332,0.05983018668916773,0.03170181153208751,-0.061330236855576814,0.08234245373898297,0.017148138006571667,0.026997053138565708,0.10649627263045791,0.04894603244674989
2024-04-01,0.07626566824027359,0.14383101535093168,0.04986498649864979,-0.014973152963815295,-0.045059645580382,-0.012686341151529335,-0.07309246860633734,0.058710298363811475,-0.05590772791835452
2024-05-01,0.038153217877940016,0.029592813329273104,0.0075313917906509875,0.04420687792581934,0.020866371755279278,-0.024948875255623615,-0.028160575194727366,0.013333333333333197,-0.09677509228947545
2024-06-01,0.051939537424877,-0.012781375106951542,0.0994148218937776,0.06182833938986376,-0.032935437276864876,0.09437919463087252,0.041820797369502616,0.04072966507177034,0.050063234522964795
2024-07-01,0.03289359786710988,0.06200579933446759,-0.0404139031447589,0.09405498449197003,0.07511730473868883,-0.038309697201993065,0.13051911759871127,-0.04988219067869648,0.016083073849950003
2024-08-01,0.06536824109148198,-0.0004433070707476894,0.01309144154764419,0.026739198195122604,-0.02892529488859763,0.0027899005599729687,0.05949922935993257,-0.07602975866448936,0.03070295899044506
2024-09-01,0.07583147163399517,0.013254712226590026,0.05813184390387316,0.06490469754027872,-0.007854993049275838,-0.02189940581466998,0.05766749924518977,0.10336475517151111,0.07259161606103515
2024-10-01,-0.05671083033546842,-0.026182541656304514,0.002106774088993957,-0.145372416063423,-0.014487627701976535,-0.09787548169067495,-0.04037992422276426,-0.11859982201127262,-0.1456347494083342
2024-11-01,0.009022696266898222,-0.012830335161860273,0.03476955065265086,-0.008764127042116931,0.028296938409297923,-0.029916294433392054,-0.036778625128454756,-0.02705977382875613,-0.005524861878453136
2024-12-01,-0.024214116707126032,-0.002059252667197975,-0.012926992632283918,-0.06782444965246481,-0.031451353092783574,-0.05939483052159111,0.059211634566791904,-0.04490106544901051,0.0012773160972607833
2025-01-01,0.024279641001416996,0.07723096704618526,-0.041788242745018245,0.06100522165158928,-0.011156847255138436,0.0408490682463285,-0.07548970233519758,-0.024846070264397002,0.07288320550850713
2025-02-01,-0.03449548053864593,-0.08099262653293027,0.019804784779350104,-0.11282809462086851,-0.11312160116611547,-0.0513793376017706,-0.08641302789644201,0.01916505719803885,-0.11832963254781181
2025-03-01,0.10393580435613292,0.12026562761856874,0.05529772582605186,0.03132062549937209,0.1038133919117532,0.062494792100658225,0.08878079397458039,0.12419825072886304,-0.004517020066617916
2025-04-01,0.07563170647282802,0.04100828393514977,0.05294846627112504,0.03685503685503688,-0.04332388397331277,0.10187436279507489,0.05626333083530288,-0.09180497925311204,0.10326929668500173
2025-05-01,-0.004451595602038005,-0.041943596191844845,0.010342564914436858,0.00264719695999327,0.09999999999999987,0.011316725978647746,-0.08442940566501123,0.1494860079954312,0.05186850903926388
2025-06-01,0.08264195668570196,0.060560607481016326,0.02910189270545538,-0.022867606353532466,-0.0014421376289079912,0.056091209796607755,-0.001132570338578831,-0.007825114892560103,0.0380309423347398
2025-07-01,-0.04742237261146498,-0.03323610006187572,0.010848768369278838,0.09875359539789064,-0.009074063981688418,-0.07357057177129145,0.018499731455511093,-0.011392088132198275,-0.09292179285675561
2025-08-01,-0.013320796113461819,0.11602816128737303,-0.05698146863541764,0.05497382198952905,-0.009762133919978044,-0.02373759171342249,-0.06574090349797856,-0.021907053311384095,0.08409763092641831
2025-09-01,-0.005506141465480674,0.14787809274127484,-0.0006305170239596647,-0.07009925558312669,0.01610663704526516,0.005010315355142847,-0.00012543116964569556,0.09250388399792864,-0.07214506172839508
2025-10-01,0.09375,0.00021411747912347678,0.03817034700315447,-0.019447308306547728,0.10163979229297615,0.08973607038123177,0.060465408016057154,0.08336789713811688,0.11277101277101265
2025-11-01,0.022925285957653863,0.006636220921935276,0.020561126304061705,0.0004453149159879821,0.00960083356074315,0.05456135629709369,0.08333826225823615,-0.08138262962152698,0.042971147943523746
2025-12-01,0.0019033117624667195,0.03671935918338409,-0.016276300119094866,-0.04551318246075342,0.003415569097700022,0.0018500797448166573,-0.0610941253548809,0.0721600381043106,0.03679914015917296
2026-01-01,-0.0650170972644376,-0.02598290598290598,-0.0625,0.024655641435295195,-0.037027060119995014,-0.1114365766683647,-0.07233819852299828,0.07246779209240328,-0.018289522399111413
2026-02-01,-0.045410677096561214,0.12467532467532472,-0.04465967177831587,-0.014707121786767807,0.08798921750629396,-0.001074960584778517,0.0888234187927035,0.09941490187956314,0.08802232614270622
2026-03-01,-0.004522960676847765,-0.048686099494413604,-0.03458180794142496,-0.04807322184679874,-0.07678283430334476,0.007819786211349378,0.03592400690846298,-0.06532284651250408,-0.019156556903523914
