Return,Volatility,Sharpe,Annual_Return,Annual_Vol,Annual_Sharpe
0.013817485985609822,0.0453010440905765,0.18544427590115276,0.17900956986122996,0.15692742000159268,0.6423978156672346
0.015919657621066525,0.052417721494038984,0.20037099391270322,0.20868286647938716,0.18158031368934144,0.6941054836397523
0.01691682669541327,0.056082730545083614,0.20505706332365345,0.22299646802362938,0.19427627746255963,0.7103385042548727
0.016631251896234166,0.05493814635272936,0.2041311178860033,0.2188814643884467,0.1903113215131641,0.7071309351687793
0.013924777302481754,0.050838012074758195,0.16735726454653185,0.18050772288582828,0.1761080397385625,0.5797425704206774
0.011006179946001641,0.04410165188890613,0.12674158540399322,0.14036984212646497,0.15277260353860272,0.43904573070309255
0.01442837264892603,0.04917855417161576,0.18324463038932978,0.18756297880971262,0.17035950893603372,0.6347780200969981
0.016064190375255347,0.043377845848353754,0.24545994620875733,0.21074796311320898,0.15026526586447878,0.8502981961133825
0.01632672200325,0.049249237602250875,0.2215273955039804,0.21450731298422965,0.17060436352226027,0.7673934085625986
0.017312945582651323,0.055651821013941366,0.21376261727364704,0.22872544681225104,0.1927835630597515,0.7404954277537144
0.016935878705445974,0.0499593142160638,0.23057186071372143,0.2232714514811418,0.17306414106704118,0.7987243551037198
0.012470764242706952,0.04877430983410693,0.14462731712725316,0.16035238262941154,0.16895916547355908,0.5010037228535579
0.016933586402850795,0.04521257515598677,0.2547282409031092,0.22323836298126065,0.15662095462239087,0.8824045107336596
0.018036468433692013,0.060453480556094785,0.20875227780004216,0.2392531417833499,0.20941699963506677,0.7231391026908113
0.017657550821803838,0.05327200765151432,0.22978079285489833,0.23372939363564216,0.18453964774724155,0.7959840156562871
0.014689945945038422,0.0481906720474945,0.1924289262708858,0.19124279324751514,0.16693738487429952,0.6665933542941993
0.015354762150218667,0.059333207646550756,0.16749634610610398,0.2006425231179576,0.20553626043972023,0.5802243630758271
0.012238578258419399,0.04517859951815712,0.1509987397686161,0.15716321789029264,0.15650325956050987,0.5230749783162285
0.014714472429472061,0.05281202090015964,0.17605472398760807,0.19158836737024498,0.18294620689893185,0.6098714537181047
0.016469608194732182,0.05013535412160851,0.22046202169541793,0.2165578808241284,0.1736739611881673,0.7637028454316319
0.01827417212672044,0.06533813525317422,0.19678408957086266,0.24272987741339724,0.22633793986060988,0.6816800825158379
0.016698489484887332,0.058776799769979834,0.19194346855173358,0.2198491836300256,0.20360880701581555,0.664911679425203
0.01729860768766283,0.05432553520297907,0.2187174222324935,0.22851765269028257,0.18818917423986273,0.7576593756143469
0.017886987630971872,0.0543644695895696,0.22938365918864348,0.23707135320723793,0.1883240469113354,0.794608304281588
0.017027627393800288,0.05579622720099428,0.20809580341888628,0.2245964820416766,0.1932838007655574,0.7208650087267526
0.018588943911147807,0.056341057493005234,0.23379534979648695,0.2473475970720791,0.19517114826008852,0.8098908488417067
0.018688205920496363,0.062462904176877575,0.21247073649102813,0.24880703500712031,0.2163778472453164,0.7360202214480788
0.0151560083983794,0.042498383426482426,0.2291696988559749,0.19782527577568132,0.14721871866842134,0.7938671239476155
0.02016933653463842,0.07022319714063543,0.21008257198012076,0.27077068719617414,0.24326029063501214,0.7277473769086299
0.01119739876425238,0.04538869495989317,0.12736061485560982,0.1429607717450203,0.1572310515195608,0.44119011162625543
0.01655332559801316,0.050289714560144146,0.22145003265086285,0.21776078798972076,0.17420868143261198,0.7671254157781625
0.019763405091791024,0.055834025837710057,0.2569533220983437,0.2647161822829578,0.19341473908405452,0.890112418095884
0.018334491269758686,0.05967236920114532,0.2164791640758933,0.24361354702210924,0.2067111505287839,0.7499058219189729
0.018613513693744817,0.04986592507923216,0.26464658995315193,0.24770869809128837,0.17274063160730638,0.9167626796974127
0.015895359646328076,0.045473995229546774,0.2304326445645767,0.2083360120890747,0.1575265403214395,0.7982420962166142
0.02015279951213156,0.055791817690990474,0.2641271328903943,0.2705235177599954,0.19326852577483125,0.9149632276473192
0.01501318812027537,0.049213962623861594,0.19499591054990134,0.19580460397130972,0.17048216741264802,0.6754856486811703
0.01773827836873601,0.05496494830051862,0.22417216941061113,0.23490432025893226,0.19040416618378972,0.7765551741242324
0.016481802711541316,0.056331595777716154,0.1964285920203211,0.21673303192745874,0.19513837191687364,0.6804486028768293
0.0174069556190561,0.050303787616305086,0.23835757744220024,0.23008869990937963,0.17425743192918902,0.8256948689978482
0.015578830414208817,0.055176353149905495,0.1841760675978919,0.20382587534122387,0.19113649406399874,0.6380046132355776
0.018890050766739965,0.056564321312569894,0.23819580589715664,0.2517795654420405,0.19594455681804426,0.8251344759273793
0.016614914995500055,0.05767258879876154,0.1941693369775324,0.2186464412891842,0.1997837080069654,0.6726223138340969
0.016620238608377642,0.05186284686139418,0.21602308048482244,0.21872302236601548,0.1796581715781976,0.7483259020145065
0.017817081204528774,0.05760372973822158,0.2152710352995443,0.23605222341726906,0.19954517322413207,0.7457207410735279
0.0156467421794469,0.04975170081616625,0.2056226288741487,0.20479222886137616,0.17234494715313184,0.7122976807918096
0.013975206320845736,0.047995527729054424,0.1783195239042678,0.1812124868048166,0.16626138512560631,0.6177169507673695
